RegionID,SizeRank,RegionName,RegionType,StateName,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31
395169,55,"Tulsa, OK",Msa,OK,118000.0,122500.0,122500.0,130000.0,130000.0,132250.0,134000.0,125000.0,130000.0,125000.0,125000.0,125000.0,127500.0,128750.0,124000.0,130500.0,131500.0,130000.0,129000.0,127500.0,126000.0,126500.0,122000.0,125000.0,120000.0,125000.0,130000.0,125000.0,135000.0,140000.0,135000.0,133000.0,130000.0,135000.0,134450.0,127700.0,125000.0,124000.0,120500.0,120000.0,135000.0,132000.0,138750.0,133500.0,133000.0,130666.0,136500.0,122000.0,125000.0,127500.0,130000.0,140250.0,137050.0,139000.0,142500.0,136000.0,137500.0,139500.0,142500.0,140000.0,130500.0,145000.0,145000.0,140000.0,150000.0,150000.0,145000.0,148000.0,140000.0,140000.0,149000.0,137000.0,134500.0,143000.0,142000.0,146000.0,150000.0,155500.0,151540.0,140000.0,150000.0,149700.0,151000.0,140415.0,146000.0,147000.0,154500.0,152000.0,159500.0,155000.0,150000.0,153000.0,148000.0,149999.0,145000.0,140000.0,144000.0,147500.0,147000.0,156000.0,155000.0,163000.0,155195.0,157000.0,150000.0,155000.0,155900.0,154500.0,151700.0,154000.0,157000.0,165000.0,162800.0,168000.0,162527.0,160000.0,162000.0,164450.0,160128.0,160000.0,161700.0,162000.0,162500.0,168500.0,168315.0,166000.0,169950.0,165000.0,165000.0,170000.0,160000.0,163000.0,160000.0,165500.0,170000.0,180000.0,180000.0,179000.0,170000.0,170000.0,170000.0,169000.0,179000.0,175000.0,180000.0,180000.0,183000.0,187000.0,192000.0,201500.0,203000.0,205000.0,202000.0,200000.0,203000.0,194000.0,200000.0,205500.0
394619,56,"Fresno, CA",Msa,CA,255000.0,245000.0,259250.0,241500.0,245000.0,235000.0,225000.0,220000.0,227750.0,211000.0,210500.0,190000.0,194000.0,197250.0,197500.0,192500.0,195325.0,197500.0,198000.0,199750.0,205000.0,200000.0,180000.0,179250.0,178000.0,189000.0,173000.0,185000.0,180000.0,175000.0,180000.0,184500.0,178000.0,170000.0,182000.0,150000.0,165000.0,164750.0,165000.0,160000.0,170000.0,170000.0,169000.0,169500.0,155000.0,159500.0,170000.0,160000.0,159500.0,161500.0,170000.0,170000.0,165500.0,170000.0,172000.0,175000.0,173000.0,166000.0,179500.0,163000.0,180000.0,179000.0,188500.0,185000.0,200000.0,205000.0,204250.0,205000.0,198000.0,220000.0,213000.0,201000.0,201750.0,225000.0,212000.0,215000.0,215000.0,215000.0,220000.0,225000.0,223000.0,215000.0,218000.0,227500.0,215000.0,225000.0,225000.0,230000.0,233000.0,235000.0,235000.0,230000.0,228000.0,244000.0,231000.0,229000.0,226000.0,237500.0,235000.0,235000.0,243000.0,244000.0,242750.0,249250.0,247000.0,248000.0,245000.0,238000.0,237000.0,250000.0,245000.0,252000.0,261000.0,265000.0,265000.0,270000.0,261500.0,270000.0,272000.0,255000.0,277000.0,268000.0,265000.0,274000.0,277000.0,275000.0,276000.0,270000.0,275000.0,275000.0,275000.0,271250.0,275000.0,290000.0,276500.0,282500.0,285000.0,285000.0,285000.0,296500.0,289750.0,293000.0,295000.0,290000.0,295000.0,295500.0,295000.0,297500.0,313500.0,315000.0,305000.0,314750.0,320000.0,310000.0,315000.0,315000.0,323000.0,330000.0
395238,57,"Worcester, MA",Msa,MA,236000.0,240000.0,237000.0,235000.0,242000.0,240000.0,231500.0,222000.0,221000.0,218625.0,215000.0,213000.0,202000.0,217500.0,220000.0,222000.0,208450.0,221500.0,221000.0,210000.0,216000.0,210800.0,211000.0,210000.0,205000.0,220000.0,225000.0,225900.0,240975.0,220000.0,230000.0,225000.0,230000.0,225000.0,206000.0,185000.0,205000.0,205000.0,210000.0,210000.0,225000.0,225000.0,214950.0,194000.0,205000.0,200000.0,188000.0,195000.0,185000.0,199950.0,200000.0,210000.0,225000.0,222000.0,210000.0,193000.0,205000.0,198000.0,205000.0,197400.0,209900.0,205000.0,216500.0,220000.0,230500.0,232024.0,238400.0,215000.0,220000.0,213000.0,213250.0,219000.0,211250.0,227500.0,215500.0,230000.0,240000.0,234000.0,237000.0,218750.0,225000.0,223625.0,218000.0,210000.0,225000.0,224950.0,225000.0,227300.0,246600.0,240625.0,240500.0,234900.0,237750.0,225000.0,230000.0,219000.0,218750.0,222700.0,226000.0,231000.0,248000.0,255000.0,250000.0,242500.0,245000.0,234000.0,242900.0,229900.0,239000.0,240500.0,249900.0,260000.0,270000.0,264000.0,275000.0,250000.0,256500.0,259900.0,259000.0,250000.0,240000.0,250000.0,256350.0,268000.0,290000.0,280000.0,275000.0,275000.0,255000.0,265000.0,260000.0,259650.0,249900.0,257250.0,265000.0,279450.0,287500.0,285000.0,290000.0,280500.0,280000.0,281500.0,284900.0,275000.0,265000.0,287000.0,295000.0,308950.0,304500.0,326000.0,324900.0,325000.0,320000.0,325000.0,319000.0,324950.0,300000.0,324686.0
394415,58,"Stamford, CT",Msa,CT,401500.0,430000.0,425000.0,448000.0,470000.0,523750.0,475000.0,415000.0,423660.0,378500.0,360000.0,365000.0,350000.0,359500.0,379500.0,369000.0,425000.0,444000.0,425000.0,397250.0,385000.0,375000.0,390000.0,433750.0,372500.0,392500.0,415000.0,407750.0,445000.0,500000.0,476054.0,420000.0,390000.0,416000.0,395000.0,385000.0,388250.0,384000.0,405000.0,437045.0,495000.0,439000.0,455000.0,430000.0,348750.0,325000.0,345000.0,345000.0,344000.0,349000.0,387500.0,417500.0,445000.0,454500.0,422500.0,392000.0,362500.0,383000.0,407000.0,327500.0,347000.0,360000.0,386500.0,429250.0,461250.0,455000.0,425000.0,410000.0,365000.0,365000.0,390000.0,394276.0,350000.0,355000.0,412000.0,415000.0,456250.0,450000.0,456250.0,398512.0,365000.0,390600.0,405000.0,360000.0,375000.0,365000.0,425375.0,450000.0,445000.0,444900.0,415000.0,397000.0,419000.0,370000.0,390000.0,376500.0,375000.0,375000.0,386000.0,400835.0,420000.0,415000.0,402500.0,405000.0,370000.0,385000.0,390000.0,410000.0,375000.0,383500.0,418000.0,428000.0,440437.0,417500.0,419000.0,422500.0,370000.0,395000.0,405000.0,394500.0,388000.0,372750.0,400500.0,410000.0,459000.0,445000.0,430000.0,383250.0,365000.0,389950.0,400000.0,385000.0,351350.0,370000.0,385000.0,411000.0,440000.0,430000.0,425000.0,400000.0,354950.0,395000.0,389950.0,410000.0,372000.0,385325.0,418182.0,440000.0,480000.0,475000.0,515000.0,495000.0,490000.0,465000.0,490000.0,467500.0,483500.0,465000.0
394312,59,"Albuquerque, NM",Msa,NM,189000.0,185000.0,182500.0,199876.0,197500.0,195990.0,190000.0,180000.0,180000.0,175000.0,178200.0,172500.0,180695.0,180000.0,174900.0,179900.0,179900.0,178000.0,178520.0,175000.0,169000.0,172000.0,170000.0,167000.0,168000.0,171045.0,170000.0,176745.0,175000.0,180850.0,180500.0,179000.0,176750.0,173500.0,175000.0,165000.0,170000.0,159450.0,165000.0,162000.0,165000.0,172950.0,163000.0,164777.0,165000.0,155700.0,158100.0,164000.0,159500.0,159900.0,167250.0,170000.0,170000.0,167000.0,162372.0,170000.0,165000.0,161000.0,163500.0,156000.0,159950.0,173000.0,164000.0,169575.0,166000.0,175000.0,179000.0,174950.0,165100.0,165000.0,177180.0,169500.0,167500.0,166000.0,170000.0,180000.0,174475.0,185000.0,180000.0,170250.0,175000.0,174000.0,175000.0,167000.0,166000.0,172377.0,175000.0,178000.0,189450.0,178500.0,183750.0,178274.0,178000.0,178250.0,173000.0,172485.0,168000.0,178700.0,181300.0,187000.0,191035.0,185000.0,185000.0,187500.0,185000.0,179000.0,185000.0,182500.0,180375.0,185500.0,190000.0,192000.0,194250.0,195000.0,194000.0,195000.0,189900.0,195000.0,185000.0,182500.0,190000.0,192000.0,204250.0,200000.0,205000.0,205000.0,204500.0,195000.0,195000.0,200000.0,200000.0,198990.0,200000.0,203000.0,213187.0,221500.0,225000.0,223000.0,220000.0,215000.0,221000.0,218000.0,219900.0,217450.0,224000.0,229500.0,230000.0,224900.0,235000.0,247000.0,251200.0,245000.0,252400.0,247073.0,251467.0,250000.0,260000.0,263300.0
394308,60,"Albany, NY",Msa,NY,166000.0,170000.0,175550.0,176500.0,174500.0,187000.0,188000.0,180750.0,175000.0,175500.0,175000.0,170000.0,160250.0,170000.0,172000.0,176750.0,177000.0,175000.0,176000.0,180000.0,170000.0,167000.0,170000.0,162000.0,173000.0,174750.0,169900.0,175000.0,182500.0,175000.0,180000.0,195000.0,182000.0,184500.0,174250.0,170000.0,172000.0,166750.0,169500.0,175000.0,175000.0,181500.0,178900.0,170500.0,178000.0,168000.0,175000.0,162250.0,167250.0,170500.0,167500.0,175000.0,183000.0,189900.0,184500.0,185000.0,175000.0,180000.0,180750.0,162400.0,176750.0,179700.0,171500.0,172500.0,185000.0,188500.0,190500.0,182750.0,175000.0,172500.0,169500.0,180851.0,179000.0,175000.0,174450.0,173750.0,180000.0,190000.0,188250.0,180000.0,172000.0,180000.0,184900.0,173000.0,172000.0,176000.0,178900.0,190000.0,178500.0,185000.0,185000.0,183250.0,179450.0,179950.0,174950.0,170000.0,168000.0,175000.0,176450.0,188500.0,188000.0,189634.0,190000.0,180000.0,186277.0,184185.0,182500.0,176500.0,175000.0,172500.0,182950.0,176000.0,190000.0,195000.0,195750.0,186000.0,183500.0,185500.0,182500.0,175000.0,180000.0,190000.0,200000.0,194500.0,200000.0,200000.0,205000.0,195000.0,189000.0,200000.0,180000.0,193000.0,190000.0,195000.0,187900.0,193500.0,207950.0,212000.0,204500.0,200000.0,200108.0,195000.0,200000.0,201200.0,194900.0,200000.0,207000.0,218000.0,205000.0,211075.0,221500.0,225000.0,225000.0,216000.0,227000.0,213750.0,205000.0,217000.0
394938,61,"Omaha, NE",Msa,NE,132000.0,134500.0,135000.0,142000.0,138950.0,138000.0,139200.0,135000.0,137500.0,131000.0,125000.0,125000.0,126000.0,131500.0,129900.0,135000.0,135000.0,137250.0,137000.0,139900.0,133000.0,129900.0,135000.0,140250.0,127750.0,136000.0,133000.0,136000.0,139000.0,140000.0,137000.0,128694.0,130000.0,136500.0,134975.0,136000.0,130000.0,125000.0,128250.0,133950.0,140000.0,141400.0,135000.0,132975.0,135000.0,129900.0,132000.0,125000.0,123000.0,130000.0,136000.0,144000.0,144950.0,148000.0,147000.0,143000.0,138000.0,135000.0,140000.0,135000.0,138000.0,131000.0,136000.0,148500.0,156300.0,160000.0,152000.0,150000.0,155000.0,147000.0,145000.0,144500.0,145000.0,149000.0,145500.0,150000.0,160000.0,160000.0,160000.0,152000.0,152500.0,161500.0,150000.0,150000.0,150000.0,155000.0,155000.0,165500.0,175000.0,166000.0,166000.0,160000.0,163000.0,162975.0,163000.0,163000.0,160000.0,163000.0,160000.0,165000.0,175000.0,175000.0,170000.0,169000.0,168000.0,170000.0,168500.0,168000.0,162000.0,168000.0,170000.0,183000.0,183000.0,175000.0,180550.0,180000.0,173000.0,180000.0,170000.0,180000.0,180000.0,174750.0,181000.0,189000.0,193000.0,200000.0,189000.0,190000.0,196000.0,190000.0,190000.0,194000.0,192000.0,191000.0,196000.0,208500.0,205500.0,210000.0,205000.0,195500.0,200000.0,195000.0,190000.0,190000.0,200000.0,200000.0,215000.0,216000.0,227611.0,225000.0,225000.0,221400.0,220000.0,225000.0,220000.0,216500.0,230000.0,244275.0
394908,62,"New Haven, CT",Msa,CT,230500.0,244900.0,245000.0,245000.0,265000.0,260000.0,248750.0,250000.0,232000.0,224900.0,237500.0,221000.0,215750.0,213750.0,232500.0,224500.0,227000.0,230000.0,230000.0,219500.0,216000.0,214900.0,214000.0,210600.0,220000.0,210000.0,225000.0,225000.0,241250.0,233950.0,250000.0,223000.0,234950.0,198800.0,228000.0,214950.0,214000.0,207250.0,220000.0,225000.0,238000.0,226900.0,223900.0,219500.0,204000.0,209500.0,205000.0,170000.0,184000.0,185000.0,205000.0,201800.0,220000.0,230000.0,216500.0,192000.0,200000.0,212500.0,204450.0,175000.0,195000.0,184900.0,210000.0,207000.0,220000.0,228750.0,228000.0,226750.0,200000.0,196375.0,182500.0,180000.0,180000.0,175000.0,195000.0,205000.0,219000.0,220000.0,215000.0,205000.0,213450.0,203500.0,195000.0,205900.0,188000.0,195250.0,202000.0,215000.0,224000.0,227000.0,229900.0,220000.0,210000.0,199000.0,205000.0,199950.0,190275.0,190000.0,196000.0,209000.0,230500.0,225000.0,219000.0,220000.0,219500.0,207950.0,210000.0,209000.0,200000.0,195000.0,192900.0,215000.0,240000.0,227000.0,230063.0,213500.0,215000.0,210000.0,208000.0,220000.0,195000.0,208500.0,220000.0,225500.0,245000.0,239000.0,238000.0,220500.0,227750.0,207000.0,218000.0,206000.0,213000.0,210000.0,215000.0,227750.0,246000.0,240000.0,235000.0,230000.0,225000.0,220000.0,225000.0,212500.0,200000.0,219500.0,230000.0,241743.0,244000.0,263750.0,250000.0,265000.0,259000.0,260000.0,255000.0,247000.0,243500.0,260000.0
394357,63,"Bakersfield, CA",Msa,CA,232000.0,240000.0,225000.0,230000.0,225000.0,210000.0,210000.0,195000.0,180000.0,183000.0,180000.0,155000.0,160000.0,160000.0,165000.0,152000.0,169000.0,160000.0,160000.0,156000.0,159000.0,157000.0,156250.0,142450.0,154500.0,144000.0,140000.0,156801.0,155000.0,149500.0,145000.0,140000.0,139000.0,148000.0,135000.0,139000.0,130250.0,130000.0,129000.0,140000.0,140000.0,140000.0,142000.0,134500.0,134500.0,139000.0,144000.0,130500.0,124000.0,130000.0,145000.0,134000.0,145000.0,142000.0,155750.0,145000.0,152500.0,150500.0,155250.0,155000.0,156000.0,164500.0,170000.0,175000.0,183000.0,185000.0,184000.0,190000.0,178000.0,186500.0,185000.0,185000.0,185000.0,185750.0,186000.0,195000.0,193000.0,191750.0,200000.0,203000.0,190000.0,198000.0,209950.0,195000.0,209500.0,199500.0,205000.0,207000.0,210000.0,215000.0,215000.0,205000.0,202000.0,210000.0,208750.0,203500.0,210000.0,204500.0,209000.0,215000.0,224750.0,220000.0,215000.0,215000.0,220000.0,222250.0,220000.0,205000.0,211000.0,215000.0,227500.0,216000.0,225000.0,230000.0,227000.0,230750.0,224500.0,230000.0,232000.0,223000.0,229500.0,227500.0,230000.0,235000.0,235000.0,240000.0,240000.0,238000.0,235000.0,230000.0,230000.0,230000.0,230000.0,241250.0,240000.0,245000.0,255000.0,250000.0,250000.0,250000.0,250000.0,252775.0,250000.0,240000.0,255000.0,252750.0,260500.0,260000.0,267650.0,265000.0,273000.0,270000.0,276000.0,281500.0,275000.0,280000.0,272500.0,290540.0
394753,64,"Knoxville, TN",Msa,TN,135000.0,143900.0,139000.0,149950.0,148000.0,149250.0,148500.0,145000.0,143500.0,138000.0,144950.0,137900.0,150000.0,144945.0,137900.0,148000.0,149950.0,136250.0,146000.0,138000.0,139250.0,140000.0,137600.0,130500.0,138000.0,142450.0,137500.0,144000.0,147700.0,144500.0,150000.0,140000.0,143000.0,140625.0,145000.0,137675.0,133500.0,142950.0,144500.0,145250.0,144700.0,144500.0,150000.0,136000.0,138000.0,129700.0,140000.0,135000.0,130000.0,129000.0,144100.0,143000.0,154900.0,148250.0,145000.0,146250.0,138950.0,138000.0,145000.0,123950.0,131750.0,144000.0,145900.0,155000.0,153000.0,150000.0,152500.0,150000.0,150000.0,144000.0,148000.0,138000.0,140000.0,150000.0,148500.0,154900.0,162500.0,159000.0,155000.0,150000.0,152000.0,145250.0,158900.0,141750.0,150000.0,152000.0,152000.0,159900.0,161900.0,167000.0,164950.0,156300.0,160000.0,158700.0,155000.0,155000.0,154900.0,159900.0,163000.0,164900.0,168000.0,166500.0,169000.0,163300.0,169405.0,169000.0,164000.0,162250.0,156000.0,168000.0,170950.0,173700.0,179900.0,180000.0,181990.0,180000.0,179950.0,180000.0,182000.0,170000.0,180000.0,187500.0,184900.0,190000.0,195000.0,200970.0,190000.0,192500.0,200000.0,208300.0,197175.0,193150.0,188600.0,192193.0,204713.0,210000.0,211950.0,215000.0,213250.0,213150.0,207581.0,218000.0,217000.0,208475.0,212860.0,225000.0,227000.0,225000.0,229950.0,239000.0,236000.0,238000.0,240000.0,233000.0,237900.0,235000.0,234900.0,250000.0
394653,65,"Greenville, SC",Msa,SC,142990.0,140000.0,148500.0,148000.0,155000.0,155000.0,153000.0,149000.0,150000.0,143000.0,143268.0,142250.0,145450.0,139950.0,140000.0,143000.0,134520.0,140000.0,145000.0,144000.0,136875.0,138000.0,137750.0,132800.0,140000.0,142000.0,136500.0,137950.0,140500.0,144200.0,143500.0,152250.0,145750.0,145947.0,134450.0,135500.0,137000.0,136500.0,139900.0,145000.0,149777.0,157000.0,148399.0,147000.0,143720.0,144100.0,141785.0,143900.0,141500.0,135000.0,143975.0,143500.0,155190.0,150000.0,155000.0,148666.0,145933.0,147700.0,145000.0,155150.0,144900.0,145000.0,148000.0,160000.0,164460.0,160866.0,162000.0,148278.0,152000.0,153000.0,155417.0,150000.0,148000.0,149900.0,142500.0,161000.0,157000.0,161000.0,158950.0,160000.0,160000.0,157690.0,157000.0,155000.0,161000.0,162000.0,155000.0,167600.0,176000.0,174000.0,171599.0,163000.0,160462.0,166500.0,165000.0,162000.0,169950.0,166250.0,168650.0,184000.0,185000.0,178500.0,182000.0,175000.0,181800.0,176999.0,175000.0,180000.0,175139.0,181000.0,184900.0,187250.0,195000.0,195000.0,190000.0,185000.0,189000.0,186250.0,191000.0,190443.0,185000.0,193000.0,193900.0,200000.0,205000.0,205376.0,193255.0,200000.0,197139.0,198700.0,208302.0,205685.0,204445.0,205000.0,211600.0,218813.0,219000.0,220000.0,219000.0,212000.0,215000.0,208000.0,209250.0,200000.0,206750.0,225000.0,223991.0,228000.0,225000.0,229989.0,234507.0,233000.0,238000.0,239768.0,239000.0,231000.0,230000.0,238000.0
394952,66,"Ventura, CA",Msa,CA,491500.0,481500.0,485000.0,489000.0,480000.0,469000.0,450000.0,431000.0,425000.0,417500.0,420000.0,375000.0,380000.0,365000.0,389500.0,385000.0,400000.0,409500.0,417000.0,410000.0,400000.0,375000.0,385000.0,392500.0,375000.0,399000.0,405000.0,394000.0,390000.0,390000.0,395000.0,410000.0,390000.0,403000.0,390000.0,370000.0,360000.0,375000.0,385000.0,385000.0,375000.0,380000.0,385000.0,377000.0,360000.0,379000.0,352500.0,351500.0,349000.0,375000.0,386250.0,380250.0,395000.0,389500.0,380000.0,398500.0,375000.0,395000.0,385000.0,394000.0,402500.0,410000.0,435000.0,440000.0,467500.0,460000.0,451000.0,460000.0,450000.0,452800.0,465000.0,455000.0,440000.0,450000.0,461500.0,475000.0,480000.0,501500.0,505000.0,477250.0,490000.0,470000.0,489500.0,487000.0,480000.0,480000.0,499000.0,510000.0,530500.0,525000.0,510500.0,504500.0,513500.0,520000.0,510000.0,511000.0,505000.0,515000.0,535000.0,535000.0,560000.0,525000.0,549000.0,515000.0,545000.0,540000.0,536500.0,535000.0,543750.0,553000.0,576935.0,570000.0,573500.0,570000.0,575000.0,565000.0,570000.0,602000.0,578000.0,599000.0,565000.0,570000.0,595000.0,599000.0,615000.0,591500.0,594750.0,610000.0,615000.0,592000.0,590000.0,572000.0,574000.0,590000.0,605000.0,600000.0,589000.0,599000.0,601750.0,600000.0,605000.0,595000.0,590500.0,615000.0,600000.0,605000.0,619000.0,610000.0,634750.0,650000.0,660000.0,690000.0,676000.0,686000.0,670000.0,697000.0,679250.0,700000.0
394318,67,"Allentown, PA",Msa,PA,194335.0,190000.0,198000.0,192000.0,205000.0,209950.0,213000.0,199900.0,198000.0,205000.0,193170.0,195000.0,185000.0,182900.0,180000.0,186250.0,191625.0,195000.0,185000.0,189000.0,185000.0,180000.0,190000.0,194900.0,185500.0,184900.0,185000.0,175000.0,199000.0,205500.0,195000.0,190500.0,185000.0,180000.0,185250.0,184900.0,183000.0,165000.0,170000.0,177000.0,185000.0,187500.0,175990.0,183250.0,177000.0,167500.0,175600.0,180000.0,160000.0,157250.0,170000.0,177400.0,185000.0,176000.0,176450.0,175000.0,176300.0,171000.0,165000.0,167000.0,165000.0,163250.0,172500.0,174500.0,177000.0,190000.0,195000.0,177400.0,179950.0,177000.0,183500.0,173000.0,169000.0,179900.0,165000.0,179900.0,181000.0,190000.0,182700.0,177000.0,177375.0,185000.0,167000.0,163000.0,169450.0,164300.0,165000.0,177000.0,192000.0,191980.0,182500.0,179950.0,170000.0,174000.0,174250.0,175000.0,169900.0,167000.0,174950.0,179900.0,185000.0,188950.0,191000.0,180600.0,174000.0,179825.0,179900.0,168000.0,170000.0,170000.0,175000.0,182000.0,189900.0,188300.0,200000.0,184200.0,185000.0,181000.0,185000.0,183000.0,169900.0,181000.0,185000.0,196000.0,200000.0,200000.0,209900.0,189000.0,197000.0,195000.0,191500.0,185000.0,185000.0,185000.0,195000.0,203000.0,206400.0,215000.0,214250.0,210000.0,202000.0,200000.0,200000.0,185000.0,199999.0,209900.0,208000.0,218988.0,223950.0,225000.0,230000.0,227733.0,233000.0,237100.0,230000.0,225775.0,225000.0,228500.0
394561,68,"El Paso, TX",Msa,TX,135000.0,129950.0,129000.0,136300.0,145000.0,137000.0,134222.0,135000.0,128975.0,137000.0,129000.0,126450.0,132475.0,128000.0,126250.0,120950.0,130225.0,129950.0,131549.0,127950.0,129450.0,125950.0,132500.0,130000.0,129800.0,122451.0,131450.0,128975.0,129900.0,135450.0,134975.0,134225.0,135200.0,135000.0,132000.0,130000.0,128725.0,129450.0,132500.0,130000.0,130450.0,130725.0,137500.0,130000.0,138500.0,131750.0,136000.0,125950.0,135000.0,129000.0,129975.0,132950.0,135000.0,137000.0,142475.0,137500.0,136900.0,143950.0,146317.0,135095.0,136000.0,138000.0,137500.0,136000.0,139900.0,147500.0,143000.0,139235.0,145950.0,140000.0,144475.0,134925.0,138000.0,137000.0,134900.0,145000.0,145900.0,145000.0,139950.0,138400.0,148000.0,139898.0,145000.0,132749.0,143450.0,140000.0,135300.0,142950.0,145950.0,151000.0,141950.0,139284.0,140000.0,150000.0,144950.0,139975.0,145000.0,137350.0,142000.0,145250.0,147950.0,148000.0,147975.0,143000.0,154000.0,146975.0,154030.0,147500.0,145950.0,147950.0,145500.0,150950.0,151950.0,151975.0,155000.0,149500.0,149950.0,154000.0,157250.0,149900.0,149950.0,155000.0,155567.0,154000.0,155238.0,160975.0,155593.0,154700.0,157500.0,157950.0,159500.0,149900.0,164250.0,157250.0,157950.0,164500.0,161950.0,167500.0,165000.0,164925.0,164850.0,169250.0,168000.0,162975.0,165815.0,169000.0,165000.0,169950.0,175000.0,179950.0,183000.0,186000.0,181000.0,179675.0,182000.0,181950.0,184950.0,181000.0
394367,69,"Baton Rouge, LA",Msa,LA,168000.0,170000.0,169000.0,173000.0,170000.0,176950.0,172500.0,165950.0,171400.0,162450.0,156350.0,165000.0,170000.0,166700.0,170000.0,174225.0,175000.0,174100.0,165900.0,162750.0,165000.0,165000.0,159900.0,160000.0,165000.0,169950.0,168850.0,160900.0,169900.0,167000.0,171000.0,175000.0,162450.0,174900.0,168950.0,168700.0,165000.0,168000.0,165950.0,165000.0,173900.0,175000.0,173000.0,170000.0,169700.0,170000.0,174533.0,161250.0,172000.0,170900.0,173950.0,176100.0,174000.0,179900.0,175000.0,175003.0,174900.0,179000.0,163450.0,167842.0,170438.0,175000.0,180000.0,180450.0,179900.0,176650.0,180000.0,175000.0,174700.0,174000.0,189110.0,175000.0,169000.0,179900.0,185000.0,179900.0,189250.0,185000.0,181528.0,177750.0,183900.0,183950.0,184000.0,175000.0,195000.0,184400.0,189925.0,194000.0,190000.0,190000.0,188000.0,184000.0,186575.0,189000.0,186000.0,181000.0,191000.0,187000.0,192900.0,192000.0,195228.0,195000.0,198000.0,195000.0,188385.0,178000.0,177628.0,172900.0,183000.0,188900.0,189900.0,188800.0,199900.0,197155.0,194950.0,199000.0,203000.0,193510.0,202000.0,188855.0,200000.0,199900.0,197000.0,204565.0,203000.0,203950.0,202000.0,210000.0,200000.0,207650.0,203000.0,203213.0,195000.0,199900.0,199000.0,206000.0,219875.0,210000.0,202000.0,213125.0,207250.0,205000.0,215000.0,203900.0,204900.0,215000.0,219794.0,210800.0,216643.0,218200.0,221875.0,220571.0,225000.0,229900.0,219900.0,219000.0,225000.0,226750.0
