RegionID,SizeRank,RegionName,RegionType,StateName,2017-11-04,2017-11-11,2017-11-18,2017-11-25,2017-12-02,2017-12-09,2017-12-16,2017-12-23,2017-12-30,2018-01-06,2018-01-13,2018-01-20,2018-01-27,2018-02-03,2018-02-10,2018-02-17,2018-02-24,2018-03-03,2018-03-10,2018-03-17,2018-03-24,2018-03-31,2018-04-07,2018-04-14,2018-04-21,2018-04-28,2018-05-05,2018-05-12,2018-05-19,2018-05-26,2018-06-02,2018-06-09,2018-06-16,2018-06-23,2018-06-30,2018-07-07,2018-07-14,2018-07-21,2018-07-28,2018-08-04,2018-08-11,2018-08-18,2018-08-25,2018-09-01,2018-09-08,2018-09-15,2018-09-22,2018-09-29,2018-10-06,2018-10-13,2018-10-20,2018-10-27,2018-11-03,2018-11-10,2018-11-17,2018-11-24,2018-12-01,2018-12-08,2018-12-15,2018-12-22,2018-12-29,2019-01-05,2019-01-12,2019-01-19,2019-01-26,2019-02-02,2019-02-09,2019-02-16,2019-02-23,2019-03-02,2019-03-09,2019-03-16,2019-03-23,2019-03-30,2019-04-06,2019-04-13,2019-04-20,2019-04-27,2019-05-04,2019-05-11,2019-05-18,2019-05-25,2019-06-01,2019-06-08,2019-06-15,2019-06-22,2019-06-29,2019-07-06,2019-07-13,2019-07-20,2019-07-27,2019-08-03,2019-08-10,2019-08-17,2019-08-24,2019-08-31,2019-09-07,2019-09-14,2019-09-21,2019-09-28,2019-10-05,2019-10-12,2019-10-19,2019-10-26,2019-11-02,2019-11-09,2019-11-16,2019-11-23,2019-11-30,2019-12-07,2019-12-14,2019-12-21,2019-12-28,2020-01-04,2020-01-11,2020-01-18,2020-01-25,2020-02-01,2020-02-08,2020-02-15,2020-02-22,2020-02-29,2020-03-07,2020-03-14,2020-03-21,2020-03-28,2020-04-04,2020-04-11,2020-04-18,2020-04-25,2020-05-02,2020-05-09,2020-05-16,2020-05-23,2020-05-30,2020-06-06,2020-06-13,2020-06-20,2020-06-27,2020-07-04,2020-07-11,2020-07-18,2020-07-25,2020-08-01,2020-08-08,2020-08-15,2020-08-22,2020-08-29,2020-09-05,2020-09-12,2020-09-19,2020-09-26,2020-10-03,2020-10-10,2020-10-17,2020-10-24,2020-10-31,2020-11-07,2020-11-14,2020-11-21,2020-11-28,2020-12-05,2020-12-12,2020-12-19,2020-12-26,2021-01-02,2021-01-09,2021-01-16,2021-01-23,2021-01-30,2021-02-06,2021-02-13,2021-02-20,2021-02-27,2021-03-06,2021-03-13,2021-03-20,2021-03-27,2021-04-03,2021-04-10,2021-04-17,2021-04-24,2021-05-01
395115,83,"Springfield, MA",Msa,MA,277440.0,277440.0,277440.0,277413.0,277440.0,277440.0,278774.0,279308.0,279281.0,277974.0,275305.0,274384.0,274144.0,275348.0,276682.0,277092.0,279734.0,282506.0,285202.0,290008.0,292703.0,295372.0,299348.0,301189.0,302790.0,304151.0,304178.0,304204.0,305272.0,306579.0,307887.0,309194.0,309461.0,309995.0,309995.0,309755.0,309488.0,307513.0,304845.0,302417.0,299748.0,297213.0,294568.0,291899.0,289471.0,287990.0,287967.0,287433.0,285565.0,284351.0,283044.0,282243.0,282803.0,282803.0,281469.0,280135.0,278534.0,275865.0,273197.0,270555.0,268154.0,266846.0,266846.0,267351.0,268686.0,268686.0,268686.0,270288.0,271355.0,274009.0,278812.0,282014.0,284923.0,288914.0,291849.0,295852.0,300949.0,304711.0,307620.0,311089.0,313758.0,316426.0,319094.0,319655.0,319922.0,320162.0,320162.0,319895.0,319628.0,318321.0,316933.0,314505.0,313437.0,314505.0,315652.0,317013.0,315652.0,313251.0,313251.0,312984.0,312984.0,312957.0,310475.0,308047.0,305379.0,302710.0,300095.0,297587.0,296252.0,293584.0,293344.0,294278.0,294945.0,298707.0,300309.0,300549.0,299882.0,297453.0,295852.0,297213.0,300976.0,304978.0,309248.0,313224.0,320829.0,327527.0,333931.0,339028.0,338361.0,339668.0,339908.0,340149.0,342817.0,346846.0,353518.0,361283.0,365259.0,368995.0,370329.0,370569.0,373238.0,373478.0,373371.0,373371.0,372984.0,372984.0,373117.0,374478.0,374865.0,372197.0,366833.0,362817.0,360149.0,357480.0,356026.0,349368.0,341123.0,334478.0,327954.0,326753.0,329688.0,332597.0,331263.0,326326.0,320962.0,316693.0,316693.0,316159.0,313575.0,311047.0,311078.0,313667.0,316225.0,319338.0,320563.0,324338.0,331588.0,338475.0,345975.0,350850.0,355850.0,362100.0,365875.0
394440,84,"Fort Myers, FL",Msa,FL,240391.0,240391.0,240572.0,240753.0,240934.0,241134.0,241134.0,241155.0,242180.0,243165.0,243185.0,243165.0,242140.0,241153.0,241153.0,241173.0,241193.0,241175.0,241155.0,241135.0,241136.0,242160.0,243165.0,243185.0,243185.0,243084.0,242098.0,242078.0,242058.0,241134.0,241115.0,241115.0,241115.0,241115.0,241115.0,240934.0,240853.0,240823.0,240823.0,241004.0,240904.0,240753.0,240572.0,240391.0,240391.0,240391.0,240391.0,240389.0,240389.0,240474.0,240634.0,240721.0,240902.0,240902.0,240520.0,240234.0,240033.0,239145.0,238542.0,237738.0,236954.0,237068.0,237088.0,237289.0,237403.0,237737.0,238541.0,239345.0,240035.0,240391.0,240391.0,240391.0,240391.0,240391.0,240371.0,240371.0,240371.0,240371.0,240391.0,240190.0,239587.0,239386.0,239386.0,239567.0,239768.0,239969.0,239969.0,239688.0,239286.0,239084.0,238883.0,238494.0,238494.0,237892.0,236887.0,236673.0,236673.0,236652.0,236084.0,235963.0,235963.0,236787.0,238562.0,239768.0,240753.0,240934.0,241115.0,241115.0,241134.0,242160.0,243185.0,245014.0,246823.0,247627.0,248612.0,248712.0,248893.0,250079.0,251104.0,253014.0,255044.0,256069.0,258079.0,259265.0,260249.0,260239.0,258873.0,256079.0,253667.0,251667.0,250200.0,251004.0,251787.0,253797.0,256631.0,258641.0,260872.0,262681.0,263485.0,264289.0,264511.0,264691.0,264490.0,264490.0,264189.0,263606.0,263003.0,262199.0,261697.0,261295.0,261295.0,261295.0,261295.0,261295.0,261295.0,262099.0,262903.0,263707.0,264511.0,263707.0,262882.0,262058.0,261234.0,261234.0,261254.0,261254.0,"","","","","","","","","","","","","","","","",""
394399,85,"Boise City, ID",Msa,ID,327145.0,326907.0,325363.0,322746.0,325208.0,328192.0,333661.0,339417.0,343565.0,346080.0,347741.0,351143.0,354872.0,361075.0,367264.0,371189.0,376422.0,375453.0,372287.0,368254.0,362364.0,362076.0,362390.0,365138.0,369693.0,373906.0,379375.0,382950.0,385305.0,385279.0,384378.0,384391.0,382100.0,380792.0,379076.0,375881.0,374482.0,371891.0,370609.0,370478.0,369222.0,369196.0,367862.0,366292.0,366292.0,366315.0,366339.0,366315.0,366289.0,365504.0,362890.0,361320.0,359512.0,357682.0,357682.0,356662.0,355853.0,355851.0,355589.0,355563.0,355586.0,355589.0,355851.0,357183.0,357706.0,359014.0,361605.0,362890.0,367312.0,371734.0,375397.0,379867.0,382513.0,384632.0,388819.0,392226.0,396413.0,401045.0,403357.0,405947.0,408302.0,408878.0,409445.0,409471.0,408398.0,408398.0,406854.0,405886.0,404996.0,403688.0,403662.0,403295.0,401568.0,400260.0,398951.0,397667.0,397667.0,397667.0,397169.0,395471.0,392878.0,389761.0,386358.0,384134.0,383587.0,382835.0,384023.0,385328.0,385616.0,386868.0,386964.0,386964.0,387223.0,387247.0,388555.0,390067.0,392684.0,396609.0,399226.0,402924.0,405517.0,407195.0,409257.0,410592.0,413209.0,415196.0,415777.0,415212.0,413904.0,413380.0,414427.0,416274.0,417583.0,418366.0,418627.0,419959.0,422589.0,426515.0,431724.0,436960.0,441892.0,444509.0,445197.0,445197.0,445250.0,445747.0,446393.0,446890.0,445844.0,445844.0,448293.0,451198.0,453112.0,455082.0,454962.0,455459.0,457470.0,461883.0,468687.0,474182.0,480198.0,483600.0,483101.0,482185.0,480091.0,477656.0,475565.0,473888.0,473121.0,472618.0,473294.0,474714.0,477495.0,482538.0,488043.0,493045.0,496971.0,500868.0,507933.0,514745.0,522243.0,528494.0,533929.0
395160,86,"Toledo, OH",Msa,OH,148786.0,147389.0,145993.0,145127.0,145127.0,145127.0,144457.0,143060.0,141664.0,140267.0,139569.0,139597.0,139597.0,139625.0,139597.0,140714.0,141580.0,142837.0,145630.0,148423.0,151747.0,154679.0,156160.0,157277.0,158980.0,161075.0,163533.0,165460.0,166550.0,167248.0,167527.0,168365.0,168365.0,168337.0,168309.0,168198.0,168226.0,168226.0,168226.0,166829.0,164008.0,161215.0,159818.0,159092.0,160489.0,161606.0,160237.0,159400.0,158590.0,158310.0,158450.0,158757.0,159567.0,160126.0,159958.0,159092.0,157696.0,156324.0,156324.0,156324.0,156324.0,156299.0,156327.0,156327.0,156076.0,155796.0,155098.0,155098.0,158143.0,161215.0,166075.0,171661.0,176437.0,182023.0,187609.0,191827.0,193782.0,195179.0,197720.0,201630.0,205234.0,208027.0,208306.0,206672.0,206672.0,207817.0,208934.0,208027.0,206030.0,203467.0,200925.0,200883.0,199529.0,196757.0,195360.0,192609.0,191212.0,189844.0,187051.0,185682.0,182917.0,182889.0,182889.0,182861.0,182861.0,181465.0,180068.0,178672.0,178644.0,178644.0,178644.0,178532.0,177722.0,177610.0,177359.0,177471.0,178253.0,178364.0,178616.0,180012.0,180040.0,178672.0,178672.0,177275.0,178281.0,181353.0,184174.0,188084.0,190989.0,193502.0,197552.0,202021.0,207915.0,214870.0,219171.0,220567.0,224330.0,224358.0,224106.0,225503.0,223109.0,223081.0,226153.0,231768.0,237380.0,242994.0,246346.0,246318.0,240733.0,239867.0,233694.0,225902.0,223791.0,215685.0,208602.0,204950.0,201175.0,195450.0,191687.0,186687.0,181437.0,179187.0,178450.0,178475.0,178250.0,177725.0,178450.0,178425.0,180150.0,181150.0,182425.0,187450.0,192813.0,199588.0,203338.0,203313.0,201700.0,197425.0,194175.0,191075.0,188850.0,187600.0,185850.0
394816,87,"Madison, WI",Msa,WI,300965.0,300940.0,299653.0,298367.0,298341.0,298110.0,297878.0,297878.0,297904.0,299126.0,301699.0,304272.0,306819.0,308401.0,311205.0,313778.0,317148.0,321008.0,323580.0,325922.0,326436.0,326436.0,326436.0,326693.0,328545.0,329599.0,329368.0,329111.0,327259.0,326488.0,326719.0,326951.0,328211.0,329215.0,329215.0,330501.0,330527.0,330527.0,330295.0,327722.0,326410.0,322551.0,318949.0,316376.0,313804.0,312543.0,312517.0,313572.0,313572.0,314859.0,314859.0,312517.0,311231.0,309919.0,308632.0,308632.0,308632.0,308632.0,308632.0,309945.0,311900.0,313212.0,314524.0,315810.0,317714.0,321548.0,326668.0,331041.0,334901.0,338760.0,342387.0,345475.0,347996.0,349283.0,348228.0,347173.0,345938.0,343391.0,343391.0,343417.0,343442.0,345989.0,347044.0,348073.0,348073.0,346813.0,345784.0,345655.0,345629.0,344317.0,343005.0,340792.0,339506.0,339506.0,338245.0,336985.0,335724.0,334463.0,334463.0,334438.0,334438.0,334412.0,334386.0,334386.0,334360.0,334360.0,334360.0,334360.0,334360.0,334360.0,334360.0,334360.0,334360.0,334360.0,334386.0,335441.0,336727.0,338039.0,341873.0,344703.0,348562.0,351778.0,353605.0,356152.0,357438.0,359111.0,359739.0,359739.0,359739.0,359971.0,360114.0,360140.0,360165.0,361465.0,362751.0,365067.0,367382.0,367395.0,368167.0,367138.0,364822.0,363510.0,361426.0,360114.0,360088.0,359857.0,357284.0,354711.0,352138.0,349797.0,348536.0,345989.0,343515.0,342291.0,342327.0,343650.0,344175.0,342950.0,341700.0,340450.0,341200.0,343450.0,345850.0,348125.0,349350.0,350850.0,353450.0,356200.0,358700.0,359700.0,359475.0,359450.0,359900.0,360775.0,360825.0,361475.0,361025.0,358725.0,357675.0,356213.0,356213.0,358324.0,360199.0
394766,88,"Lakeland, FL",Msa,FL,224780.0,224805.0,226077.0,226332.0,227578.0,228824.0,228570.0,228570.0,227807.0,226618.0,225880.0,224621.0,224112.0,224042.0,225034.0,226306.0,227603.0,229397.0,229932.0,230851.0,231843.0,232580.0,233317.0,233683.0,233962.0,233988.0,234013.0,234001.0,234001.0,234204.0,234179.0,234189.0,234189.0,233960.0,233985.0,234242.0,235260.0,235285.0,235285.0,235031.0,233988.0,233962.0,233937.0,233912.0,233683.0,233451.0,232205.0,230958.0,229916.0,228875.0,228850.0,228824.0,228824.0,228824.0,228338.0,227830.0,227830.0,227855.0,228341.0,228849.0,228872.0,228847.0,228847.0,228847.0,228824.0,228824.0,228824.0,228824.0,228850.0,228875.0,228901.0,228926.0,228926.0,229651.0,230476.0,231468.0,232460.0,232982.0,233403.0,233683.0,235209.0,236481.0,237778.0,239049.0,238566.0,237635.0,236742.0,236237.0,236652.0,237315.0,237608.0,237475.0,237478.0,237513.0,237052.0,236444.0,235771.0,235226.0,235070.0,235044.0,234537.0,234277.0,234223.0,234223.0,234197.0,233962.0,233937.0,233912.0,233886.0,233886.0,233886.0,233909.0,233960.0,233960.0,233960.0,233960.0,234522.0,235695.0,236738.0,237987.0,238696.0,238821.0,239178.0,239204.0,239710.0,239710.0,239607.0,239530.0,238490.0,237727.0,236961.0,236272.0,236043.0,236704.0,237470.0,238655.0,239902.0,240004.0,240004.0,239584.0,239838.0,241107.0,242379.0,244643.0,245759.0,246245.0,246458.0,246001.0,246691.0,247406.0,248439.0,249170.0,249208.0,249438.0,249619.0,249682.0,249800.0,249825.0,249850.0,250223.0,250473.0,250845.0,252070.0,253072.0,254097.0,255525.0,255775.0,256501.0,257726.0,258425.0,259425.0,259925.0,260423.0,261170.0,262445.0,264718.0,267493.0,270470.0,274195.0,276948.0,280136.0,283886.0,287661.0
394931,89,"Ogden, UT",Msa,UT,315178.0,315203.0,315203.0,315178.0,315906.0,315906.0,315906.0,314722.0,314665.0,315849.0,317056.0,319448.0,321217.0,324841.0,329430.0,333078.0,336701.0,337933.0,341798.0,346605.0,350204.0,354069.0,355035.0,355035.0,356141.0,355875.0,356093.0,356093.0,356194.0,356701.0,356726.0,357933.0,358900.0,360808.0,361991.0,361895.0,362161.0,360977.0,358924.0,356605.0,354189.0,352957.0,351387.0,350192.0,350167.0,348984.0,348984.0,348754.0,345928.0,344696.0,343671.0,342197.0,341424.0,340241.0,340058.0,341532.0,343923.0,346327.0,347557.0,347799.0,349007.0,351193.0,353585.0,357185.0,359624.0,361074.0,363272.0,364262.0,365228.0,366434.0,368028.0,370661.0,373076.0,375470.0,376509.0,376533.0,379166.0,381364.0,381364.0,381340.0,378828.0,376412.0,376195.0,375011.0,373772.0,371598.0,369182.0,366860.0,365539.0,364548.0,364548.0,364643.0,363676.0,363435.0,362469.0,362281.0,361074.0,358682.0,355056.0,351192.0,346385.0,342737.0,340300.0,338102.0,338078.0,338102.0,339310.0,340276.0,341484.0,343658.0,344648.0,346121.0,347353.0,348803.0,351436.0,355784.0,360373.0,365180.0,368803.0,370494.0,371943.0,373175.0,373439.0,373678.0,374861.0,373146.0,371675.0,370204.0,367789.0,368296.0,370494.0,373890.0,377538.0,381161.0,386234.0,390084.0,394915.0,399722.0,401171.0,403611.0,406002.0,407234.0,408681.0,408679.0,407471.0,405998.0,406701.0,406679.0,406437.0,406437.0,404046.0,406244.0,408870.0,410795.0,412952.0,413114.0,415211.0,417054.0,420099.0,421755.0,422457.0,425278.0,427144.0,429477.0,430177.0,432629.0,"","","","","","","","","","","","","","","","",""
394528,90,"Daytona Beach, FL",Msa,FL,275253.0,275023.0,275023.0,274844.0,275074.0,275304.0,275534.0,275636.0,275636.0,275636.0,275406.0,275176.0,274947.0,274947.0,275176.0,275432.0,276786.0,277832.0,278956.0,280208.0,279620.0,279617.0,279795.0,279820.0,281350.0,282859.0,285386.0,287939.0,289888.0,292211.0,292620.0,293641.0,294504.0,294223.0,294861.0,294861.0,293840.0,293099.0,292078.0,291057.0,291031.0,290518.0,289752.0,288470.0,287193.0,286302.0,285536.0,285287.0,285057.0,284419.0,283397.0,282376.0,281355.0,280844.0,280819.0,279772.0,279006.0,278470.0,278240.0,278521.0,279159.0,279568.0,279185.0,279476.0,279578.0,279706.0,280344.0,280819.0,280844.0,281214.0,282465.0,283717.0,285042.0,287199.0,288501.0,289803.0,292052.0,293099.0,294350.0,295601.0,295729.0,295729.0,295499.0,295269.0,295142.0,295142.0,294121.0,293074.0,292027.0,290980.0,290955.0,289933.0,288682.0,287406.0,286129.0,285772.0,285516.0,285261.0,284521.0,283882.0,283497.0,283399.0,283251.0,283251.0,283125.0,282739.0,282376.0,282376.0,282887.0,283397.0,284546.0,285268.0,285268.0,285268.0,285140.0,284853.0,285044.0,285274.0,285782.0,287388.0,288728.0,290668.0,292713.0,293737.0,294758.0,294118.0,292611.0,290302.0,287978.0,286449.0,285403.0,285389.0,285414.0,286857.0,288363.0,288389.0,288682.0,288749.0,288774.0,290559.0,292563.0,293837.0,295088.0,295601.0,294976.0,294746.0,294516.0,294644.0,295499.0,295729.0,296980.0,297198.0,297734.0,297734.0,296738.0,297129.0,296992.0,297528.0,298804.0,299319.0,299427.0,299146.0,297870.0,297355.0,297196.0,296966.0,297477.0,297542.0,297893.0,298602.0,299070.0,300135.0,302334.0,304870.0,307326.0,309174.0,311011.0,313600.0,316123.0,319873.0,322373.0,324792.0,327294.0
394531,91,"Des Moines, IA",Msa,IA,271911.0,273077.0,274060.0,274403.0,273912.0,273913.0,274036.0,274282.0,274773.0,274808.0,274907.0,275426.0,276678.0,279134.0,281589.0,283672.0,285219.0,286128.0,287454.0,288780.0,290155.0,291235.0,292144.0,293126.0,293838.0,294083.0,294304.0,294304.0,294329.0,294452.0,294231.0,294010.0,293875.0,293826.0,293924.0,294145.0,294157.0,293543.0,292463.0,290400.0,288313.0,286619.0,285367.0,284974.0,284728.0,284728.0,284483.0,283676.0,282964.0,282964.0,283209.0,283992.0,284170.0,283580.0,282538.0,281335.0,280641.0,279776.0,278388.0,277160.0,275933.0,274931.0,274931.0,275913.0,277141.0,278393.0,279922.0,280683.0,281309.0,282046.0,282948.0,283660.0,284262.0,285735.0,286742.0,287503.0,288239.0,287748.0,287380.0,286619.0,285882.0,285367.0,284728.0,284630.0,284630.0,284630.0,284532.0,284139.0,282936.0,281708.0,279375.0,277411.0,275079.0,272623.0,271395.0,270413.0,270290.0,270290.0,269063.0,267098.0,264641.0,260982.0,258527.0,256707.0,255480.0,255455.0,254706.0,254561.0,254539.0,253825.0,253834.0,253365.0,253120.0,253613.0,254328.0,255534.0,257031.0,258504.0,260335.0,262054.0,263282.0,264976.0,266730.0,267958.0,269186.0,269922.0,270020.0,269799.0,269775.0,269984.0,270499.0,271404.0,272386.0,273418.0,274430.0,276201.0,277697.0,278912.0,279864.0,279889.0,279891.0,279916.0,279166.0,277913.0,276661.0,274940.0,273885.0,273627.0,273627.0,273851.0,273705.0,272735.0,271508.0,271085.0,271114.0,271243.0,271368.0,271285.0,270728.0,270348.0,270198.0,269760.0,270755.0,271565.0,272148.0,272860.0,273090.0,273783.0,274975.0,276200.0,277225.0,278475.0,279598.0,281067.0,282690.0,285115.0,287242.0,288798.0,290413.0,291775.0,295100.0,298907.0,303170.0
394711,92,"Jackson, MS",Msa,MS,244775.0,244162.0,242959.0,241978.0,240997.0,241365.0,242346.0,243548.0,244652.0,244554.0,243548.0,241586.0,240212.0,239329.0,239084.0,239819.0,240089.0,240580.0,241978.0,243205.0,245143.0,245903.0,246001.0,247228.0,247719.0,248921.0,250123.0,250123.0,250123.0,250123.0,250883.0,252110.0,253851.0,256059.0,256525.0,256305.0,255323.0,253140.0,250687.0,248455.0,246492.0,245241.0,245241.0,245143.0,244628.0,244137.0,243426.0,242297.0,240850.0,238887.0,237146.0,235919.0,235404.0,235404.0,235404.0,235428.0,235428.0,235452.0,235452.0,235452.0,235452.0,235428.0,235428.0,235404.0,235306.0,235306.0,235698.0,236949.0,238470.0,240433.0,242273.0,243254.0,244284.0,244775.0,245020.0,246492.0,248865.0,251239.0,253692.0,254894.0,254974.0,255053.0,254931.0,254955.0,256182.0,257801.0,258230.0,258218.0,256991.0,254906.0,254354.0,254121.0,253900.0,254146.0,253900.0,252919.0,251447.0,250466.0,249853.0,250417.0,251276.0,252042.0,252288.0,251478.0,251110.0,249117.0,247498.0,247719.0,248945.0,252453.0,255912.0,257654.0,258856.0,259028.0,258758.0,258733.0,258488.0,258218.0,257482.0,257016.0,257261.0,257531.0,259273.0,260990.0,261505.0,261505.0,261481.0,261456.0,262168.0,263370.0,265357.0,268325.0,270557.0,273992.0,276445.0,279021.0,281695.0,284970.0,288625.0,291176.0,293653.0,294304.0,296757.0,299234.0,299234.0,299259.0,298032.0,296806.0,298716.0,300372.0,301501.0,300249.0,298315.0,295432.0,290624.0,287680.0,284270.0,282799.0,281597.0,281314.0,282050.0,282050.0,282050.0,281621.0,279388.0,277181.0,277181.0,277240.0,278272.0,279334.0,279169.0,278695.0,279000.0,279000.0,277975.0,276913.0,275538.0,273263.0,272038.0,272325.0,273450.0,274700.0,281325.0
394352,94,"Augusta, GA",Msa,GA,227546.0,227778.0,228420.0,227577.0,227603.0,227500.0,226958.0,226958.0,226958.0,227474.0,228506.0,229771.0,231061.0,231965.0,232739.0,233797.0,234829.0,235836.0,236610.0,236867.0,237100.0,237358.0,238003.0,239267.0,240325.0,242132.0,243900.0,244959.0,245449.0,245708.0,245101.0,244043.0,243785.0,244069.0,244069.0,243247.0,242850.0,240502.0,238463.0,237762.0,236765.0,236533.0,235629.0,234597.0,233436.0,232403.0,232249.0,232223.0,232223.0,232223.0,232481.0,232481.0,231448.0,231423.0,231165.0,231165.0,230907.0,230803.0,230700.0,230597.0,231371.0,231216.0,231319.0,230972.0,230714.0,229770.0,228505.0,227665.0,227504.0,229765.0,232320.0,234900.0,237126.0,238649.0,239965.0,241772.0,244327.0,245617.0,247037.0,247811.0,247579.0,247579.0,247192.0,245901.0,244843.0,243578.0,242842.0,243100.0,244158.0,245404.0,246373.0,247406.0,247519.0,246634.0,245499.0,244412.0,244273.0,244815.0,245408.0,245714.0,245176.0,244247.0,243498.0,242989.0,242494.0,242167.0,241675.0,240410.0,239120.0,238166.0,237368.0,237497.0,237652.0,238605.0,239199.0,239199.0,239560.0,238823.0,239004.0,240165.0,241104.0,242228.0,243802.0,244936.0,245958.0,247189.0,247422.0,247579.0,249166.0,251746.0,254327.0,256882.0,257979.0,258369.0,259040.0,260227.0,262550.0,263834.0,263937.0,263163.0,260866.0,259889.0,259889.0,259889.0,261420.0,263329.0,265162.0,267353.0,269114.0,270405.0,271953.0,273517.0,274668.0,275933.0,275675.0,274113.0,271559.0,267760.0,264735.0,262526.0,261009.0,260261.0,260571.0,260582.0,260562.0,260051.0,258895.0,258564.0,258317.0,258469.0,258698.0,259500.0,261100.0,262075.0,263575.0,265675.0,267445.0,270445.0,273945.0,276445.0,278450.0,280975.0,283700.0
394666,96,"Harrisburg, PA",Msa,PA,213057.0,214661.0,214684.0,214684.0,213787.0,212153.0,212131.0,212160.0,212189.0,213519.0,214965.0,216382.0,218666.0,219939.0,220690.0,223322.0,226214.0,228816.0,232431.0,235611.0,239371.0,242710.0,245429.0,246845.0,247424.0,248450.0,249338.0,250784.0,252230.0,255118.0,257023.0,257023.0,256445.0,254973.0,253771.0,253742.0,254060.0,254031.0,252131.0,249297.0,248690.0,248690.0,250547.0,252715.0,253583.0,253612.0,253655.0,253800.0,252383.0,250966.0,249546.0,248361.0,246915.0,243994.0,239660.0,236505.0,235030.0,235059.0,237662.0,238966.0,238966.0,239255.0,238069.0,237636.0,238821.0,239949.0,241395.0,241944.0,242204.0,242233.0,244257.0,247149.0,249202.0,250648.0,251515.0,251834.0,252600.0,252744.0,251241.0,250055.0,250127.0,252556.0,255217.0,258108.0,260884.0,262619.0,265829.0,268721.0,270311.0,272624.0,272624.0,272624.0,272306.0,270022.0,269415.0,269126.0,268836.0,269675.0,268807.0,267333.0,266205.0,265077.0,264817.0,264875.0,264528.0,264817.0,265077.0,265048.0,265682.0,265653.0,265219.0,265508.0,265482.0,265482.0,265916.0,265337.0,265309.0,265309.0,267929.0,269953.0,272544.0,275436.0,276824.0,279600.0,281405.0,282850.0,283179.0,283324.0,283295.0,283295.0,283324.0,284480.0,285897.0,287343.0,288500.0,290032.0,292808.0,294427.0,296162.0,297782.0,296481.0,295093.0,296509.0,295093.0,293676.0,293415.0,290466.0,288933.0,288199.0,288199.0,288213.0,288300.0,289168.0,288410.0,286189.0,285148.0,282720.0,279370.0,276848.0,272335.0,267313.0,264813.0,264588.0,262850.0,265125.0,267950.0,269375.0,271850.0,271075.0,269875.0,268675.0,272425.0,277842.0,282842.0,289117.0,290892.0,292750.0,295500.0,296725.0,301200.0,305198.0,308698.0,308473.0
395006,100,"Provo, UT",Msa,UT,374576.0,374589.0,376080.0,375656.0,375656.0,375416.0,374177.0,373650.0,373045.0,370790.0,371549.0,373066.0,378727.0,386266.0,390767.0,394553.0,396474.0,399002.0,401316.0,403850.0,404470.0,404495.0,404482.0,401929.0,399236.0,395931.0,390900.0,390394.0,390040.0,388289.0,389528.0,387531.0,386519.0,386494.0,385230.0,385205.0,384193.0,383586.0,383106.0,383129.0,384165.0,386062.0,387300.0,387303.0,386266.0,383738.0,380451.0,377898.0,376063.0,375467.0,375492.0,375492.0,374293.0,372611.0,371448.0,370209.0,369476.0,369226.0,369125.0,369125.0,369125.0,369125.0,369883.0,370894.0,372032.0,373942.0,375712.0,377330.0,379833.0,381690.0,383207.0,385368.0,387795.0,390323.0,392346.0,393346.0,391070.0,388743.0,387668.0,386910.0,387201.0,387379.0,387189.0,387297.0,388270.0,389180.0,389433.0,390590.0,391854.0,392865.0,393093.0,392865.0,393118.0,394129.0,395166.0,395646.0,395141.0,394129.0,394104.0,393624.0,393750.0,393725.0,392461.0,390160.0,387733.0,385938.0,385349.0,386065.0,387330.0,388139.0,389739.0,390312.0,391576.0,392815.0,391829.0,391328.0,391328.0,392339.0,394842.0,398857.0,402968.0,407544.0,412626.0,417935.0,421182.0,419571.0,416363.0,411964.0,407160.0,406090.0,406280.0,406660.0,409188.0,413866.0,418982.0,423027.0,426794.0,429323.0,433542.0,439838.0,445460.0,449278.0,450545.0,451809.0,452532.0,456324.0,459611.0,462165.0,465021.0,466286.0,469067.0,471477.0,473753.0,475119.0,475577.0,479155.0,483059.0,488747.0,494071.0,497162.0,501014.0,501529.0,502046.0,501672.0,502267.0,506381.0,505864.0,505423.0,502946.0,498700.0,504315.0,504750.0,504947.0,504697.0,497100.0,495975.0,497250.0,500000.0,508486.0,519611.0,523361.0,526470.0,529425.0
